optimizer,trial,state,value,peak_val_acc,final_test_acc,params
muon,13,PRUNED,,,,"{""muon_lr"": 0.05544888800533274, ""muon_momentum"": 0.8612327256247337, ""lr"": 0.0019892229218020315, ""weight_decay"": 0.8994659154625569}"
muon,14,PRUNED,,,,"{""muon_lr"": 0.053197157357424286, ""muon_momentum"": 0.8729207899452195, ""lr"": 0.0012644676877770307, ""weight_decay"": 3.666733887079256}"
muon,15,PRUNED,,,,"{""muon_lr"": 0.026069740690516516, ""muon_momentum"": 0.8820960108057225, ""lr"": 0.004791892504809941, ""weight_decay"": 1.2969602838178969}"
muon,16,PRUNED,,,,"{""muon_lr"": 0.014247058498006044, ""muon_momentum"": 0.8551978647627839, ""lr"": 0.0006899468629918156, ""weight_decay"": 1.321933701280008}"
muon,17,FAIL,,,,"{""muon_lr"": 0.007811029318528357, ""muon_momentum"": 0.9807848298639901, ""lr"": 0.0022125322860961534, ""weight_decay"": 0.24663791893448386}"
muon,18,PRUNED,,,,"{""muon_lr"": 0.03782461707284585, ""muon_momentum"": 0.9756690842944076, ""lr"": 0.0035813572688234638, ""weight_decay"": 2.588908746103525}"
muon,19,PRUNED,,,,"{""muon_lr"": 0.060137129505852024, ""muon_momentum"": 0.8574018684053835, ""lr"": 0.0002466608258488562, ""weight_decay"": 0.5308751687393629}"
muon,20,FAIL,,,,"{""muon_lr"": 0.02745476401529831, ""muon_momentum"": 0.9100807737110097}"
muon,21,FAIL,,,,"{""muon_lr"": 0.07863044539310386, ""muon_momentum"": 0.9399911749630457, ""lr"": 0.0010954961772924707, ""weight_decay"": 1.170805171941654}"
muon,22,FAIL,,,,"{""muon_lr"": 0.02745476401529831, ""muon_momentum"": 0.9100807737110097, ""lr"": 0.0005223405875454703, ""weight_decay"": 1.010888698598515}"
muon,23,FAIL,,,,"{""muon_lr"": 0.011062923347988139, ""muon_momentum"": 0.9249126275851253, ""lr"": 0.002921787158935308, ""weight_decay"": 1.6558465026446345}"
muon,24,FAIL,,,,"{""muon_lr"": 0.010994315387078903, ""muon_momentum"": 0.937718759390524, ""lr"": 0.0002833150416499107, ""weight_decay"": 0.36830508732158423}"
muon,25,FAIL,,,,"{""muon_lr"": 0.01678241948128621, ""muon_momentum"": 0.9218605472690348, ""lr"": 0.0003500678613114278, ""weight_decay"": 0.514705544339322}"
muon,26,FAIL,,,,"{""muon_lr"": 0.02949752382923512, ""muon_momentum"": 0.9312647135777787, ""lr"": 0.0008030827120056671, ""weight_decay"": 0.7961104828513116}"
muon,27,FAIL,,,,"{""muon_lr"": 0.012266183425483237, ""muon_momentum"": 0.9821528401248296, ""lr"": 0.0040328816377496225, ""weight_decay"": 0.773093226257268}"
muon,28,PRUNED,0.17111782357096672,,,"{""muon_lr"": 0.007513279226315629, ""muon_momentum"": 0.9423110270443298, ""lr"": 0.0035045241124301374, ""weight_decay"": 2.669664872834847}"
muon,29,COMPLETE,18000.0,0.04301075264811516,0.02018900401890278,"{""muon_lr"": 0.02745476401529831, ""muon_momentum"": 0.9100807737110097, ""lr"": 0.0005223405875454703, ""weight_decay"": 1.010888698598515}"
muon,30,COMPLETE,18000.0,0.04301075264811516,0.02190721593797207,"{""muon_lr"": 0.010994315387078903, ""muon_momentum"": 0.937718759390524, ""lr"": 0.0002833150416499107, ""weight_decay"": 0.36830508732158423}"
muon,31,COMPLETE,18000.0,0.03870967775583267,0.02083333395421505,"{""muon_lr"": 0.07863044539310386, ""muon_momentum"": 0.9399911749630457, ""lr"": 0.0010954961772924707, ""weight_decay"": 1.170805171941654}"
muon,32,COMPLETE,18000.0,0.04301075264811516,0.019544674083590508,"{""muon_lr"": 0.01678241948128621, ""muon_momentum"": 0.9218605472690348, ""lr"": 0.0003500678613114278, ""weight_decay"": 0.514705544339322}"
muon,33,PRUNED,,,,"{""muon_lr"": 0.02949752382923512, ""muon_momentum"": 0.9312647135777787, ""lr"": 0.0008030827120056671, ""weight_decay"": 0.7961104828513116}"
lion,0,PRUNED,,,,"{""lion_lr"": 0.0007883687256421503, ""lion_wd"": 2.8465638429544766, ""beta1"": 0.9479491698256441, ""beta2"": 0.97377562911953}"
lion,1,PRUNED,,,,"{""lion_lr"": 0.0005613735336429965, ""lion_wd"": 0.7088413924659963, ""beta1"": 0.9204285261658361, ""beta2"": 0.9518303462979627}"
lion,2,PRUNED,,,,"{""lion_lr"": 0.0008337219342912433, ""lion_wd"": 4.813166676276825, ""beta1"": 0.8750010654492699, ""beta2"": 0.9940055861233771}"
lion,3,PRUNED,,,,"{""lion_lr"": 0.00019359306720074016, ""lion_wd"": 6.13304701319239, ""beta1"": 0.8995171588887232, ""beta2"": 0.9753395190101116}"
lion,4,PRUNED,,,,"{""lion_lr"": 0.0007883687256421503, ""lion_wd"": 2.8465638429544766, ""beta1"": 0.9479491698256441, ""beta2"": 0.97377562911953}"
lion,5,PRUNED,,,,"{""lion_lr"": 0.00011047889197860088, ""lion_wd"": 6.480675435124666, ""beta1"": 0.8685424942303533, ""beta2"": 0.9908844010494234}"
lion,6,PRUNED,,,,"{""lion_lr"": 5.762300406826513e-05, ""lion_wd"": 0.5468171128062214, ""beta1"": 0.948765385072271, ""beta2"": 0.9135244192966143}"
lion,7,PRUNED,,,,"{""lion_lr"": 0.00025623770303360576, ""lion_wd"": 0.8367041718527908, ""beta1"": 0.9352931809485301, ""beta2"": 0.9178421176685556}"
lion,8,PRUNED,,,,"{""lion_lr"": 0.0007690167265197414, ""lion_wd"": 2.420484336878914, ""beta1"": 0.9387966753423006, ""beta2"": 0.9568251328489599}"
lion,9,PRUNED,,,,"{""lion_lr"": 0.0009393341414568963, ""lion_wd"": 6.1508772153820015, ""beta1"": 0.9435354890872215, ""beta2"": 0.9115868339878199}"
lion,10,PRUNED,,,,"{""lion_lr"": 9.206405920907794e-05, ""lion_wd"": 1.0143515970489834, ""beta1"": 0.9042654968277792, ""beta2"": 0.9024796853743208}"
lion,11,PRUNED,,,,"{""lion_lr"": 0.0002916664179734104, ""lion_wd"": 0.7179625193984452, ""beta1"": 0.9054698750460748, ""beta2"": 0.9081205916257783}"
lion,12,PRUNED,,,,"{""lion_lr"": 0.00036039533968838946, ""lion_wd"": 0.7300032289055323, ""beta1"": 0.8833173432624228, ""beta2"": 0.9061419074332239}"
lion,13,PRUNED,,,,"{""lion_lr"": 0.0004946741631882017, ""lion_wd"": 0.558715391665256, ""beta1"": 0.907503313021663, ""beta2"": 0.9480196564108598}"
lion,14,PRUNED,,,,"{""lion_lr"": 0.0005600699501410535, ""lion_wd"": 0.61415695033595, ""beta1"": 0.9225729721950617, ""beta2"": 0.9555649128832701}"
lion,15,PRUNED,,,,"{""lion_lr"": 0.0003113945134335977, ""lion_wd"": 9.11292079049082, ""beta1"": 0.9434878649543819, ""beta2"": 0.9791243871466498}"
lion,16,PRUNED,,,,"{""lion_lr"": 0.00013747715506843254, ""lion_wd"": 2.1820804671141616, ""beta1"": 0.9379847898974699, ""beta2"": 0.9675520522030953}"
lion,17,FAIL,,,,{}
lion,18,PRUNED,,,,"{""lion_lr"": 0.0007612690652376437, ""lion_wd"": 1.7725497981633969, ""beta1"": 0.8883801871751664, ""beta2"": 0.9559378794078109}"
lion,19,PRUNED,,,,"{""lion_lr"": 0.0009406687138315242, ""lion_wd"": 0.7745850708812411, ""beta1"": 0.936483590170206, ""beta2"": 0.9946784029483259}"
lion,20,PRUNED,,,,"{""lion_lr"": 0.00017751419625757295, ""lion_wd"": 1.3857153259824648, ""beta1"": 0.8674880556959699, ""beta2"": 0.966260942103761}"
looksam,0,PRUNED,,,,"{""lr"": 0.003872639391054715, ""looksam_rho"": 0.07204201353222095, ""looksam_k"": 10, ""looksam_alpha"": 0.7843854437140858, ""weight_decay"": 3.0760669060789647}"
looksam,1,PRUNED,,,,"{""lr"": 0.004112522890946545, ""looksam_rho"": 0.13078861702504763, ""looksam_k"": 4, ""looksam_alpha"": 0.9172083937393445, ""weight_decay"": 0.5941640332860916}"
looksam,2,PRUNED,,,,"{""lr"": 0.0008565293722924722, ""looksam_rho"": 0.17221066710623548, ""looksam_k"": 6, ""looksam_alpha"": 0.7946534076421466, ""weight_decay"": 0.4419155679144035}"
looksam,3,PRUNED,,,,"{""lr"": 0.003872639391054715, ""looksam_rho"": 0.07204201353222095, ""looksam_k"": 10, ""looksam_alpha"": 0.7843854437140858, ""weight_decay"": 3.0760669060789647}"
looksam,4,PRUNED,,,,"{""lr"": 0.0031373170335633684, ""looksam_rho"": 0.018788630405973273, ""looksam_k"": 10, ""looksam_alpha"": 0.9364208126912863, ""weight_decay"": 2.4603508861528}"
looksam,5,PRUNED,,,,"{""lr"": 0.00023294115464066322, ""looksam_rho"": 0.011069635910690765, ""looksam_k"": 10, ""looksam_alpha"": 0.3887966923515081, ""weight_decay"": 1.4415813587535569}"
looksam,6,PRUNED,,,,"{""lr"": 0.0011576160601673156, ""looksam_rho"": 0.01794179580941494, ""looksam_k"": 9, ""looksam_alpha"": 0.41714521701576907, ""weight_decay"": 1.1666656718936412}"
looksam,7,PRUNED,,,,"{""lr"": 0.0010888822517182354, ""looksam_rho"": 0.20494369640656157, ""looksam_k"": 7, ""looksam_alpha"": 0.3429398901917425, ""weight_decay"": 0.3891121985799952}"
looksam,8,PRUNED,,,,"{""lr"": 0.004060691719922434, ""looksam_rho"": 0.014889509511120303, ""looksam_k"": 7, ""looksam_alpha"": 0.4281160019080205, ""weight_decay"": 0.2774380931919183}"
looksam,9,PRUNED,,,,"{""lr"": 0.00038538796825530206, ""looksam_rho"": 0.022325428061679475, ""looksam_k"": 6, ""looksam_alpha"": 0.31628076255867144, ""weight_decay"": 0.7393249364983644}"
looksam,10,PRUNED,,,,"{""lr"": 0.0003003496228034536, ""looksam_rho"": 0.031055430849614905, ""looksam_k"": 2, ""looksam_alpha"": 0.9367064907827616, ""weight_decay"": 0.8348423066069541}"
looksam,11,PRUNED,,,,"{""lr"": 0.00029502991992426565, ""looksam_rho"": 0.06597164514327342, ""looksam_k"": 2, ""looksam_alpha"": 0.9452583635856535, ""weight_decay"": 0.4264079913377373}"
looksam,12,PRUNED,,,,"{""lr"": 0.0017477975298638405, ""looksam_rho"": 0.15260177889301857, ""looksam_k"": 3, ""looksam_alpha"": 0.9209955476713607, ""weight_decay"": 0.8279579567486123}"
looksam,13,PRUNED,,,,"{""lr"": 0.0035764125528677526, ""looksam_rho"": 0.07826200491775119, ""looksam_k"": 6, ""looksam_alpha"": 0.8890219723185161, ""weight_decay"": 0.23973420912230994}"
looksam,14,FAIL,,,,"{""lr"": 0.004357732961349229, ""looksam_rho"": 0.08374806643470918, ""looksam_k"": 4, ""looksam_alpha"": 0.6001292056425092}"
looksam,15,PRUNED,,,,"{""lr"": 0.0036984195975586715, ""looksam_rho"": 0.11256792982385642, ""looksam_k"": 6, ""looksam_alpha"": 0.7085402119025719, ""weight_decay"": 0.9233746457385483}"
looksam,16,FAIL,,,,"{""lr"": 0.004309688953696144}"
looksam,17,PRUNED,,,,"{""lr"": 0.004623661744228622, ""looksam_rho"": 0.1851657457382282, ""looksam_k"": 6, ""looksam_alpha"": 0.9302380874736521, ""weight_decay"": 3.267797666687142}"
looksam,18,PRUNED,,,,"{""lr"": 0.0006405960172010919, ""looksam_rho"": 0.13582909375716315, ""looksam_k"": 7, ""looksam_alpha"": 0.6276870218102407, ""weight_decay"": 3.5798108011878718}"
looksam,19,PRUNED,,,,"{""lr"": 0.004006331950899619, ""looksam_rho"": 0.298249899983704, ""looksam_k"": 10, ""looksam_alpha"": 0.623019880971978, ""weight_decay"": 2.902206787368859}"
looksam,20,PRUNED,,,,"{""lr"": 0.00490405895712762, ""looksam_rho"": 0.043162979158111466, ""looksam_k"": 3, ""looksam_alpha"": 0.8864249970119776, ""weight_decay"": 1.4983071502843957}"
looksam,21,PRUNED,,,,"{""lr"": 0.004997010094306278, ""looksam_rho"": 0.2923535589452039, ""looksam_k"": 5, ""looksam_alpha"": 0.8324773342712919, ""weight_decay"": 0.4887020109553978}"
prodigy,0,FAIL,,,,"{""prodigy_lr"": 1.8809359360690407, ""weight_decay"": 1.1386255371817904, ""beta1"": 0.9479491698256441, ""beta2"": 0.986887814559765}"
prodigy,1,PRUNED,,,,"{""prodigy_lr"": 1.1778319465378668, ""weight_decay"": 2.453218805276955, ""beta1"": 0.8995171588887232, ""beta2"": 0.9876697595050559}"
prodigy,2,PRUNED,,,,"{""prodigy_lr"": 1.8809359360690407, ""weight_decay"": 1.1386255371817904, ""beta1"": 0.9479491698256441, ""beta2"": 0.986887814559765}"
prodigy,3,PRUNED,,,,"{""prodigy_lr"": 1.9089427920793622, ""weight_decay"": 1.92526667051073, ""beta1"": 0.8750010654492699, ""beta2"": 0.9970027930616886}"
prodigy,4,PRUNED,,,,"{""prodigy_lr"": 0.8969654505493475, ""weight_decay"": 2.5922701740498657, ""beta1"": 0.8685424942303533, ""beta2"": 0.9954422005247118}"
prodigy,5,PRUNED,,,,"{""prodigy_lr"": 1.318205226550269, ""weight_decay"": 0.33468166874111627, ""beta1"": 0.9352931809485301, ""beta2"": 0.9589210588342778}"
prodigy,6,PRUNED,,,,"{""prodigy_lr"": 0.5710505040697813, ""weight_decay"": 0.21872684512248852, ""beta1"": 0.948765385072271, ""beta2"": 0.9567622096483072}"
prodigy,7,PRUNED,,,,"{""prodigy_lr"": 1.9686634139029686, ""weight_decay"": 2.4603508861528, ""beta1"": 0.9435354890872215, ""beta2"": 0.95579341699391}"
prodigy,8,PRUNED,,,,"{""prodigy_lr"": 1.8684916400754537, ""weight_decay"": 0.9681937347515654, ""beta1"": 0.9387966753423006, ""beta2"": 0.9784125664244799}"
prodigy,9,PRUNED,,,,"{""prodigy_lr"": 0.8056656449874116, ""weight_decay"": 0.4057406388195933, ""beta1"": 0.9042654968277792, ""beta2"": 0.9512398426871603}"
prodigy,10,PRUNED,,,,"{""prodigy_lr"": 1.4889962164093151, ""weight_decay"": 0.29200129156221294, ""beta1"": 0.8833173432624228, ""beta2"": 0.9530709537166119}"
prodigy,11,PRUNED,,,,"{""prodigy_lr"": 1.3830500751855408, ""weight_decay"": 0.28718500775937805, ""beta1"": 0.9054698750460748, ""beta2"": 0.9540602958128891}"
prodigy,12,PRUNED,,,,"{""prodigy_lr"": 1.9693226710371423, ""weight_decay"": 0.8348423066069541, ""beta1"": 0.9250008755213937, ""beta2"": 0.9521275918064103}"
prodigy,13,PRUNED,,,,"{""prodigy_lr"": 1.2139587176226767, ""weight_decay"": 2.700925748176124, ""beta1"": 0.9182194210820352, ""beta2"": 0.9836106178207881}"
prodigy,14,PRUNED,,,,"{""prodigy_lr"": 1.980378929393372, ""weight_decay"": 0.8100610622420025, ""beta1"": 0.9445987121661769, ""beta2"": 0.998897543606059}"
prodigy,15,PRUNED,,,,"{""prodigy_lr"": 1.7263569738864146, ""weight_decay"": 1.511932256180212, ""beta1"": 0.8878629668213965, ""beta2"": 0.9706749754969444}"
prodigy,16,PRUNED,,,,"{""prodigy_lr"": 1.6204047172691156, ""weight_decay"": 3.0554604655845186, ""beta1"": 0.9450692417903708, ""beta2"": 0.9934948720715715}"
prodigy,17,PRUNED,,,,"{""prodigy_lr"": 1.7879837553101705, ""weight_decay"": 0.3191074224099139, ""beta1"": 0.8984138375344435, ""beta2"": 0.9936122748474644}"
prodigy,18,PRUNED,,,,"{""prodigy_lr"": 1.264400702497078, ""weight_decay"": 0.6331415284388109, ""beta1"": 0.9336470867651372, ""beta2"": 0.9914870503198124}"
prodigy,19,PRUNED,,,,"{""prodigy_lr"": 0.8067050739258352, ""weight_decay"": 0.7328326638383469, ""beta1"": 0.8900958740494336, ""beta2"": 0.9878283633921221}"
